"Title","Link"
"A novel joint of 18-8 stainless steel and aluminum by partial welding process to ni-plated carbon fiber junction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097019378&doi=10.2320%2fmatertrans.MT-M2020199&partnerID=40&md5=fdcea019a9e1a2ca1e70f9a42c31c48d"
"Internal hydrogen embrittlement of pre-cracked, cadmium-plated AISI 4340 high strength steel with sustained load tests and incremental step-loading tests","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075161059&doi=10.1016%2fj.engfracmech.2019.106773&partnerID=40&md5=f560fdd473980c8bc6894d557d73a29a"
"Detection of Hydrogen Embrittlement in Plated High-Strength Steels with Eddy Currents: Is the Sensitivity Sufficient?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086301019&doi=10.1007%2fs10921-020-00691-4&partnerID=40&md5=5385885aa10ffcb43c56419d2cfe1639"
"Attenuation characteristics of electromagnetic waves in plasma generated by coating radionuclide on surface structures","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088796996&doi=10.1007%2fs41365-020-00783-w&partnerID=40&md5=bf281b117bd9b9b9f2c525171bbec15e"
"Influence of cutting insert (uncoated and coated carbide) on cutting force, tool-tip temperature, and chip morphology during dry machining of Inconel 825","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100063747&doi=10.1016%2fj.matpr.2020.08.332&partnerID=40&md5=9120cd54e93a86bca1c8957e9c63072c"
"From aerospace to screen: Multifunctional poly(benzoxazine)s based on different triarylamines for electrochromic, explosive detection and resistance memory devices","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072089828&doi=10.1016%2fj.saa.2019.117524&partnerID=40&md5=2a8dff070e0919b542146361134d3dea"
"Characterising the material degradation of inner pressure-loaded GFRP-tube specimens using distributed strain sensing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072191554&partnerID=40&md5=6ca4b884cdcfd5650099dddfa5c78d7f"
"Direct joining of laser-textured titanium alloys and CFTPCs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084160835&partnerID=40&md5=d2a95c870c825c2b80db79036c63d82f"
"Highly efficient and stable transparent electromagnetic interference shielding films based on silver nanowires","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088251736&doi=10.1039%2fd0nr03790g&partnerID=40&md5=c733d5c945243eb18644431ea94511bb"
"Fabrication of high thermal stable cured novolac/Cloisite 30B nanocomposites by chemical modification of resin structure","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075420883&doi=10.1002%2fpat.4761&partnerID=40&md5=2c22c16075f2dea7cdc67d9ec2fbf920"
"Liquid-repellent textile surfaces using zirconium (Zr)-based porous materials and a polyhedral oligomeric silsesquioxane coating","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077040412&doi=10.1016%2fj.jcis.2019.11.022&partnerID=40&md5=aa34a244f522c2fae43a9cfd225b1ec0"
"Methods for forecasting and control of the phase composition and residual voltage in Al-Cu-Li alloys in friction mixing welding","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098569799&doi=10.1088%2f1742-6596%2f1713%2f1%2f012017&partnerID=40&md5=5e09705e74c99432829d4a3b9b36f98b"
"Polyimide-based photocatalysts: Rational design for energy and environmental applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089199038&doi=10.1039%2fd0ta05621a&partnerID=40&md5=f555d21a79d5c1eec045a5ef6a3df876"
"Federal role in responding to potential risks of per-and polyfluoroalkyl substances (PFAS)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144283611&partnerID=40&md5=504396ef069a88bf83fc9c4bafee3d60"
"Statistical modeling of weather data for representative environmental severity testing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090507987&partnerID=40&md5=165f5cd0610d4232fbfae7f075510c8d"
"Flight test for paint-riblet","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091928291&doi=10.2514%2f6.2020-0560&partnerID=40&md5=cdcee27966a35078b321f5c05130ea1c"
"Evaluation of protection films for optics in space industry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092442797&doi=10.1117%2f12.2567283&partnerID=40&md5=86a48649e8e8e29357b91e7adb118e30"
"Material analysis of outer door handles of the historical car tatra 87","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096804476&doi=10.37904%2fmetal.2020.3503&partnerID=40&md5=a2b66d03bcb3f712c9b51833964c3a60"
"Influence of cutting edge radius on process forces in orthogonal machining of carbon fibre reinforced plastics (CFRP)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081105671&doi=10.1016%2fj.procir.2019.09.042&partnerID=40&md5=d9ec7f2e7d50d2f8ca8e4e5167d6a1b0"
"Machining of Inconel 718 Using Coated WC Tool: Effects of Cutting Speed on Chip Morphology and Mechanisms of Tool Wear","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073933144&doi=10.1007%2fs13369-019-04171-4&partnerID=40&md5=1bcb0ebdb9fba442c2e6102700ea4a6b"
"Light trapping induced flexible wrinkled nanocone SERS substrate for highly sensitive explosive detection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083288012&doi=10.1016%2fj.snb.2020.128081&partnerID=40&md5=5341d87029ebb1e2e466afcbe440a668"
"A study on laser cleaning efficiency of epoxy paint according to process parameters (I) - The effect according to the laser beam overlap rate -","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084037460&doi=10.3795%2fKSME-A.2020.44.3.199&partnerID=40&md5=d099d25bf78910cb8028a78cda7d2d49"
"Surface functionalization with proanthocyanidins provides an anti-oxidant defense mechanism that improves the long-term stability and osteogenesis of titanium implants","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081565297&doi=10.2147%2fIJN.S231339&partnerID=40&md5=61a6f93372dbcbee52cddedfcd702900"
"Super-hydrophobic and Super-hydrophilic Effect by Means of EDM Surface Structuring of γ-TiAl","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102067807&doi=10.1016%2fj.procir.2020.02.332&partnerID=40&md5=834d3a5090e9fc3f992a761663eb953a"
"Research Status and Suggestions on Influence of Strengthening Methods on Bending Fatigue Strength of Heavy-duty Gear; [强化方法对重载齿轮弯曲疲劳强度影响的研究现状与建议]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097948211&doi=10.11896%2fcldb.19080107&partnerID=40&md5=b9764007898b2468b3eaf03559705a6a"
"Effect of TiB2 content on microstructural features and hardness of TiB2/AA7075 composites manufactured by LMD","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080033873&doi=10.1016%2fj.jmapro.2020.02.036&partnerID=40&md5=70e25d2c10e0d748e4b7c7c3e48ffe45"
"Temperature-dependent mechanical properties of Tin+1CnO2 (n = 1, 2) MXene monolayers: A first-principles study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079322893&doi=10.1039%2fc9cp06721c&partnerID=40&md5=200d623d272b1c172488cdecdfd36df5"
"Improving the surface quality of Ti-6Al-4V alloy produced by electrical discharge machining with abrasive flow machining; [Aşındırıcı macun ile elektro erozyonla işlenmiş Ti-6Al-4V alaşımının yüzey kalitesinin iyileştirilmesi]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090595670&doi=10.17341%2fGAZIMMFD.606484&partnerID=40&md5=a8af4d2da41e22ac32dbc71cda209e8b"
"EU Reform Agenda in Defence of the Judicialization of International Economic Law","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129808115&doi=10.54648%2fEERR2020018&partnerID=40&md5=0e75eab4e3190beb2a8cc6ef9f4df5b9"
"Constructing Colorful Surfaces with Mechanical Robustness for Magnesium Alloys via a Reagent-Free Method","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094219613&doi=10.1021%2facsami.0c14359&partnerID=40&md5=7e56cd5d923e47ac55f71466dcc36870"
"High-speed droplet impingement on dry and wetted substrates","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095773022&doi=10.1063%2f5.0020977&partnerID=40&md5=bd742e449f93236bea343b37af4bedbb"
"Significantly enhanced structural integrity of adhesively bonded PPS and PEEK composite joints by rapidly UV-irradiating the substrates","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088090749&doi=10.1016%2fj.compscitech.2020.108358&partnerID=40&md5=a615566351c672a0da4822510bd7a99f"
"Multi-functional CNT nanopaper polyurethane nanocomposite fabricated by ultrasonic infiltration and dip soaking processes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076221798&doi=10.1016%2fj.compositesb.2019.107646&partnerID=40&md5=805f058b9103491d8ab452a63f2755cf"
"Phidianidine A and Synthetic Analogues as Naturally Inspired Marine Antifoulants","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096227269&doi=10.1021%2facs.jnatprod.0c00881&partnerID=40&md5=299db2c094e756d35a758dd08a20fdc8"
"Comparative study on cutting force simulation using deform 3d software during high speed machining of ti-6al-4v","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089720657&doi=10.4028%2fwww.scientific.net%2fKEM.856.50&partnerID=40&md5=f7413f4f059a27fcee31907fe443698b"
"Ni3S2-coated metal hydride anode with high-power and long-life performance for low-temperature Ni-MH power batteries","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070246351&doi=10.1016%2fj.cej.2019.122204&partnerID=40&md5=095c33830245901b5b58b42439b928e2"
"Environmentally friendly chemical time delays based on interrupted reaction of reactive nanolaminates","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096639948&doi=10.1021%2facssuschemeng.0c06238&partnerID=40&md5=0b7bd3ab7a25e61f9f3ca3e9bf7ce8dc"
"Additive manufacturing technologies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150103987&doi=10.1007%2f978-3-030-56127-7&partnerID=40&md5=1d52794173b3424659f4abc19c2988bd"
"Micro-machining of a bio-compatible material for prosthesis production: 99.9% purity tantalum; [Micromecanizado de un material biocompatible para la producción de prótesis: Tántalo de 99,9% de pureza]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087072418&doi=10.6036%2f9158&partnerID=40&md5=453fc565d120ad03081ae873550ccbb7"
"Innate antimicrobial defense of skin and oral mucosa","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083791578&doi=10.3390%2fantibiotics9040159&partnerID=40&md5=a7b1a83e2bffa94e09c4d42d083580e1"
"Multilayer ceramic-polymer microcomposite with improved optical tunability and nanomechanical integrity","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081670501&doi=10.1016%2fj.ceramint.2020.03.088&partnerID=40&md5=3cb68fc450aae4649fc20d8fd40d39b6"
"High entropy nitride (HEN) thin films of AlCoCrCu0.5FeNi deposited by reactive magnetron sputtering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089900134&doi=10.1016%2fj.surfcoat.2020.126327&partnerID=40&md5=8c0d8e9d9bab4399362f521f987b04b9"
"Epoxidation of agricultural byproduct konjac fly powder and utilization in toughening and strengthening epoxy resin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078454661&doi=10.1016%2fj.indcrop.2020.112161&partnerID=40&md5=35f9a0fe5a4c27806046a18e9f6b93ca"
"Active cooling systems for the hot zone of heat engines","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097780780&doi=10.1088%2f1757-899X%2f971%2f4%2f042006&partnerID=40&md5=5aa5d8e3ee441fa1593a80d9a4cb9b3a"
"Nanocomposites of polymer matrices: Nanoscale processing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124924875&doi=10.1016%2fB978-0-12-820569-3.00014-1&partnerID=40&md5=68a664a6cf21f1acd594cdf4211bf50e"
"CMSX-4® plus (SLS): An improved 3rdgeneration single crystal alloy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099879751&doi=10.1115%2fGT2020-16068&partnerID=40&md5=7237e2c768b65111af9fc7a32169646e"
"Recent advances in mussel-inspired synthetic polymers as marine antifouling coatings","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088268653&doi=10.3390%2fcoatings10070653&partnerID=40&md5=94f3f2ca576c136a00dbc2c46037bbc1"
"Layer-by-layer assembly of PDMS-coated nickel ferrite/multiwalled carbon nanotubes/cotton fabrics for robust and durable electromagnetic interference shielding","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077257328&doi=10.1007%2fs10570-019-02949-1&partnerID=40&md5=ab2e845caeac6674c1aa57d77604403e"
"A novel optimization algorithm on surface roughness of WEDM on titanium hybrid composite","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091344667&doi=10.1007%2fs12046-020-01472-5&partnerID=40&md5=1d0a950c54f445ebf1ed32b13c3fd36a"
"Hexafly-INT hypersonic vehicle thermal protection system design","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100939137&partnerID=40&md5=7c15d3805df68a78ad5ca53459320f13"
"Transmembrane TNFα-Expressed Macrophage Membrane-Coated Chitosan Nanoparticles as Cancer Therapeutics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078179938&doi=10.1021%2facsomega.9b03531&partnerID=40&md5=3f5aa5dd651bfe9e31150dcb573af51f"
"Material characterization and corrosion behavior of hybrid coating Ti−Al−Si−Cu/Ti−6Al-4V composite; [Materialcharakterisierung und Korrosionsverhalten von hybridbeschichtetem Ti−Al−Si−Cu/Ti−6Al-4V Verbundwerkstoff]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086375847&doi=10.1002%2fmawe.202000019&partnerID=40&md5=4ca20bbb0523bf00ab22829bcfe218bc"
"The Compatibility of Metallic Thermal Storage Materials and Housing Materials: A Computational Survey and Accelerated Reaction Experiments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079087449&doi=10.1007%2f978-3-030-36830-2_2&partnerID=40&md5=59554cf4ccb0d16300f0b9cc7f04db9f"
"Tool wear prediction based on artificial neural network during aluminum matrix composite milling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092906222&doi=10.3390%2fs20205798&partnerID=40&md5=333b2f8a884fdd0c85622a973c7fe998"
"Laser cladding of titanium alloy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148549692&doi=10.1007%2f978-3-030-53195-9_8&partnerID=40&md5=e8276a438c0b68e4434e79bb9a723b38"
"Validation of Free-Free Vibration Test Method for Fatigue and Damping Characterization of Thin Structures","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087158224&doi=10.1007%2f978-3-030-29986-6_21&partnerID=40&md5=590527ead1576e2d51d73cd6f17a881e"
"An effective utilization of MXene and its effect on electromagnetic interference shielding: Flexible, free-standing and thermally conductive composite from MXene-PAT-poly(: P-aminophenol)-polyaniline co-polymer","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078302806&doi=10.1039%2fc9ra09522e&partnerID=40&md5=9e0e43a9fc67eae28b13b8c2f29498c8"
"Experimental investigations on the tribological performance of electric discharge alloyed ti-6al-4v at 200-600 °c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087921045&doi=10.1115%2f1.4046016&partnerID=40&md5=7f5b48194aa4c14186e675c41164374c"
"Generation of Nano-Level Surface Finish by Advanced Nano-Finishing Processes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102995458&doi=10.1007%2f978-981-15-2117-1_10&partnerID=40&md5=b91edd4762d53089f87445b665a50231"
"Investigation on specific wear behaviour of Al7075 metal matrix composite material with nano TiO2 particles","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083462390&partnerID=40&md5=c467221688a738c7fb5c5264c2f3e5be"
"Study of Post-World War II French Aeronautical Aluminium Alloy and Coatings: Historical and Materials Science Approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065746525&doi=10.1080%2f00393630.2019.1610846&partnerID=40&md5=7c7ba3bde1b4132409a1c30c3e25e09b"
"Novel application of ultra-soft and lubricious materials for cutting tool protection and enhancement of machining induced surface integrity of Inconel 718","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087485163&doi=10.1016%2fj.jmapro.2020.07.002&partnerID=40&md5=62f21b76dda3a51d207fc2170f71bf7e"
"Effect of interlaying UV-irradiated PEEK fibres on the mechanical, impact and fracture response of aerospace-grade carbon fibre/epoxy composites","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081134202&doi=10.1016%2fj.compositesb.2020.107923&partnerID=40&md5=de96524ccacad26fd239913000e2c131"
"Selected results of the international research training group (GRK 2160/1) ""Droplet interaction technologies"" (DROPIT)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090360765&partnerID=40&md5=7068b44e13bb2dda15bcdb06520e1479"
"Perspectives on thermal gradients in porous ZrO2-7-8 wt.% Y2O3 (YSZ) Thermal Barrier Coatings (TBCs) Manufactured by Air Plasma Spray (APS)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090764547&doi=10.3390%2fcoatings10090812&partnerID=40&md5=9b3549e8812f2f8e199f4f4745657e02"
"Exploring Ideal Process Parameters to Enhance the Surface Integrity Using Grey Fuzzy Integrated Technique","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090739525&doi=10.1007%2f978-981-15-4485-9_1&partnerID=40&md5=6160899d38bc56686961a8c62e2b9886"
"Penile implant infection prevention part II: device coatings have changed the game","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089157642&doi=10.1038%2fs41443-020-0338-1&partnerID=40&md5=0d76c824a74b5502e9b6ee317f2a707c"
"A comparative study of EMI shielding effectiveness of metals, metal coatings and carbon-based materials","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084535271&doi=10.1088%2f1757-899X%2f810%2f1%2f012019&partnerID=40&md5=9e3db5e4a95dafe19956344400a22cfa"
"Experimental investigation of vibration damping behavior of magneto-mechanical coated AISI321 stainless-steel","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101295937&doi=10.1115%2fIMECE2020-23773&partnerID=40&md5=e3621cb80533b5d7cde989ed97e73633"
"A spectral global matrix method for modelling the response of a fluid-loaded multilayered cylindrical shell excited by an acoustic plane wave","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097037643&doi=10.1121%2f10.0002353&partnerID=40&md5=ffec7d01943429d22c21135b58bd372f"
"In-vitro toxicity of molybdenum trioxide nanoparticles on human keratinocytes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090748324&doi=10.1016%2fj.tox.2020.152564&partnerID=40&md5=09d05a63a9475f7786d6216c827874a4"
"Facile approach to thin polypyrrole encapsulation of lamellar iron (II) selenide with much improved performance for lithium-ion storage","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098636145&doi=10.1142%2fS1793604720500411&partnerID=40&md5=60638b0deff01617c0048376d3f9b6b2"
"High-quality PMMA/ZnO NWs piezoelectric coating on rigid and flexible metallic substrates","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087637622&doi=10.1016%2fj.apsusc.2020.147135&partnerID=40&md5=3039d77da0071af11c0389e3a6a3d193"
"On the impacts of tool geometry and cutting conditions in straight turning of aluminum alloys 6061-T6: an experimentally validated numerical study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078146279&doi=10.1007%2fs00170-020-04945-3&partnerID=40&md5=9a01a19eedd63caf7021f7ae6dd05f5a"
"Mitigation of Salinity Stress in Wheat Seedlings Due to the Application of Phytohormone-Rich Culture Filtrate Extract of Methylotrophic Actinobacterium Nocardioides sp. NIMMe6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091932643&doi=10.3389%2ffmicb.2020.02091&partnerID=40&md5=503a3418c0fa537ea4eb318cc94baa5b"
"The effects of grain size, dendritic structure and crystallographic orientation on fatigue crack propagation in IN713C nickel-based superalloy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074026015&doi=10.1016%2fj.ijplas.2019.09.010&partnerID=40&md5=727b5df345c765b643580f1e4fbfa470"
"Microbially-Mediated Decontamination of CBRN Agents on Land and Infrastructure Using Biocementation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090007292&doi=10.1007%2f978-94-024-1909-2_17&partnerID=40&md5=1f3d183bda87e59a97c1d8594da26bc3"
"A lysin motif-containing protein (SpLysMD3) functions as a PRR involved in the antibacterial responses of mud crab, Scylla paramamosain","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076686063&doi=10.1016%2fj.fsi.2019.12.036&partnerID=40&md5=f07d3b3fd0ec4c91858c8a18469c3b82"
"Introduction to Fluoropolymers: Materials, Technology, and Applications: A volume in Plastics Design Library, Second Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126730845&doi=10.1016%2fB978-0-12-819123-1.00022-7&partnerID=40&md5=b955959c7b4db192e001cd2b17d1c6ca"
"Concentration of trace elements in forest soil affected by former timber depot","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090946679&doi=10.1007%2fs10661-020-08479-9&partnerID=40&md5=8204eff82701cd6a0db7332df01afc56"
"The Modification of Surface of Barrels by Gas Nitriding","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126641765&doi=10.21062%2fMFT.2020.118&partnerID=40&md5=ee6a3d1c6067458656f214dec699d8ae"
"Study smart-layer effect on the physical and mechanical characteristics of the samples from polymer composite materials under quasi-static loading","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103606016&doi=10.15593%2fperm.mech%2f2020.4.16&partnerID=40&md5=ebd0d0b80d4f9ca35e363087f228ae83"
"A Comparative Observation to Iran's Metalwork from 16thcentury to 20thcentury","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150606584&doi=10.22059%2fjarcs.2020.269972.142644&partnerID=40&md5=4fbd29d2c20de0132979385725158eea"
"Magnetoactuated reconfigurable antennas on hard-magnetic soft substrates and E-threads","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084194583&doi=10.1109%2fTAP.2020.2988937&partnerID=40&md5=03b898b05a24b4728a86ce938ad496db"
"A review of some of experimental and numerical studies of self-crack-healing in ceramics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120155905&doi=10.1002%2fces2.10071&partnerID=40&md5=530db732c76d357e780d52166033dc7b"
"Research on Reliability of Spray Robot Trajectory Accuracy Based on Conjoint Analysis of Experiment and Simulation; [基于试验与仿真联合分析的喷涂机器人轨迹精度可靠性研究]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097758019&doi=10.3901%2fJME.2020.19.210&partnerID=40&md5=64b8c9d4bcd36dcff1e49447c0810df2"
"Surface, subsurface and tribological properties of ti6al4v alloy shot peened under different parameters","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093946317&doi=10.3390%2fma13194363&partnerID=40&md5=5ada3511a9ac2d54933ec9879055efa7"
"Roles of phase transition and surface property evolution in nanotribological behaviors of H-DLC: Effects of thermal and UV irradiation treatments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081033944&doi=10.1016%2fj.apsusc.2020.145960&partnerID=40&md5=39ea77f903e02efcb77a7cc5d326cd1b"
"Improvement of ablation capacity of sapphire by gold film-assisted femtosecond laser processing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077662459&doi=10.1016%2fj.optlaseng.2020.106007&partnerID=40&md5=e4aea44d48452448a2552c95a6163a32"
"Antibiotic delivery using gold nanoparticles","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099944719&doi=10.1007%2fs42452-020-2835-8&partnerID=40&md5=9bc62f1016106aa9df0f03a1b2558e4c"
"Potential low powered smart window coating using a stoichiometrically downgraded vanadium oxide thin film structure","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088153645&doi=10.1063%2f1.5145019&partnerID=40&md5=46b81ea5444ef68ddd9567d2bf7fac0a"
"Research Progress and Technology of Dissimilar Joining Between Aluminum and Steel; [铝与钢异种材料连接技术及其研究进展]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090150755&doi=10.11896%2fcldb.19040091&partnerID=40&md5=a6b82a93a26d483e9133faf3d34fe7fb"
"Three-dimensional graphene hybrid SiO2 hierarchical dual-network aerogel with low thermal conductivity and high elasticity","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085476666&doi=10.3390%2fCOATINGS10050455&partnerID=40&md5=4a45a17b856e17a25c12149106345e7c"
"AMARIS: Mitigating dust accumulation using electrostatic forces and a lithium ion nanofoil shield with applications to lunar missions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100951254&partnerID=40&md5=620b148abd34aa93ce6e03a196093042"
"Revitalisation of lightweight cladding of buildings","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096421162&doi=10.4028%2fwww.scientific.net%2fKEM.868.127&partnerID=40&md5=fb8704d9637cf4d3c4483a4bce4d8926"
"Histochemical detection of free thiols in glandular cells and tissues of different marine Polychaeta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086026722&doi=10.1007%2fs00418-020-01889-3&partnerID=40&md5=8b8c00ec5d2a4ae0052082e18cd77704"
"Host restriction of emerging high-pathogenic bunyaviruses via MOV10 by targeting viral nucleoprotein and blocking ribonucleoprotein assembly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097679234&doi=10.1371%2fjournal.ppat.1009129&partnerID=40&md5=d60007ca6880bb61d80af12348ccddbd"
"Succulent Biomedicines -An Effective Way Of Getting Protection Against Diseases Through Immunomodulation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111333397&partnerID=40&md5=53356f59f50add4aca9e45676350d30f"
"Dynamic mucus penetrating microspheres for efficient pulmonary delivery and enhanced efficacy of host defence peptide (HDP) in experimental tuberculosis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084475931&doi=10.1016%2fj.jconrel.2020.05.013&partnerID=40&md5=737fd1405aff2976000af155d2a06329"
"Preparation and high-temperature microwave absorbing properties of 6H-SIC/MWCNT/silicon resin composites","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078023296&doi=10.1166%2fmex.2020.1612&partnerID=40&md5=70aad8fa573d830de9a1fd60c0a061c0"
"Optimum conditions for quantitative analysis of beryllium by electron probe microanalysis: A case study of beryl; [超轻元素铍的电子探针定量分析最佳条件探索: 以绿柱石为例]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094124773&doi=10.1360%2fTB-2020-0316&partnerID=40&md5=c8a5b769f40bd4af3b7847e86da0231a"
"Research Status and Development of Deoxidation Process of Titanium Waste; [钛废料脱氧工艺研究现状及进展]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090168716&doi=10.11896%2fcldb.19050140&partnerID=40&md5=c2eda419ed463de39dc1ea4d9061deee"
"Effect of strontium pretreatment on magnesium alloy evaluated by immersion test","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092592876&doi=10.1063%2f5.0016143&partnerID=40&md5=52432c344685af06884be2c97f17d5f4"
"Tribocorrosion behaviour of porous anatase and rutile phases formed on surface of anodised Ti45Nb alloy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077911779&doi=10.1002%2fls.1495&partnerID=40&md5=0219d6e27a1e6b6c74b8700597bcf871"
"Updating of the national normative base in the field of ensuring fire safety of electrical wiring","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099096564&doi=10.24000%2f0409-2961-2020-11-29-36&partnerID=40&md5=31bbcc9f6c08f00a0561beb56554ca5d"
"Boosted photocatalytic activity induced NAMPT-Regulating therapy based on elemental bismuth-humic acids heterojunction for inhibiting tumor proliferation/migration/inflammation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085236008&doi=10.1016%2fj.biomaterials.2020.120140&partnerID=40&md5=676fa1c67774e1ef3ff76cc5b532f033"
"Physical, Thermal and Mechanical Properties of Areca Fibre Reinforced Polymer Composites — An Overview","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077865189&doi=10.1007%2fs42235-020-0015-6&partnerID=40&md5=c60db09ad949445d996446b09731dcfd"
